# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT42822 BlueField-2 integrated ConnectX-6 Dx network controller
# vendor: Mellanox Technologies
# physical id: 0
# bus info: pci@0000:81:00.0
# logical name: ens5f0
# version: 00
# serial: 0c:42:a1:a4:89:bc
# capacity: 40Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd 40000bt-fd autonegotiation
# configuration: autonegotiation=on broadcast=yes driver=mlx5_core driverversion=5.1-2.3.7 duplex=full firmware=24.28.2006 (MT_0000000477) ip=10.10.1.1 latency=0 link=yes multicast=yes
# resources: iomemory:71d0-71cf irq:238 memory:71d84000000-71d85ffffff memory:71d88000000-71d89ffffff
#
# Device speed: 100000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information (via dmidecode)
# ========================================
# Getting SMBIOS data from sysfs.
# SMBIOS 3.3 present.
# 
# Handle 0x0400, DMI type 4, 48 bytes
# Processor Information
# 	Socket Designation: CPU1
# 	Type: Central Processor
# 	Family: Zen
# 	Manufacturer: AMD
# 	ID: 10 0F 83 00 FF FB 8B 17
# 	Signature: Family 23, Model 49, Stepping 0
# 	Flags:
# 		FPU (Floating-point unit on-chip)
# 		VME (Virtual mode extension)
# 		DE (Debugging extension)
# 		PSE (Page size extension)
# 		TSC (Time stamp counter)
# 		MSR (Model specific registers)
# 		PAE (Physical address extension)
# 		MCE (Machine check exception)
# 		CX8 (CMPXCHG8 instruction supported)
# 		APIC (On-chip APIC hardware supported)
# 		SEP (Fast system call)
# 		MTRR (Memory type range registers)
# 		PGE (Page global enable)
# 		MCA (Machine check architecture)
# 		CMOV (Conditional move instruction supported)
# 		PAT (Page attribute table)
# 		PSE-36 (36-bit page size extension)
# 		CLFSH (CLFLUSH instruction supported)
# 		MMX (MMX technology supported)
# 		FXSR (FXSAVE and FXSTOR instructions supported)
# 		SSE (Streaming SIMD extensions)
# 		SSE2 (Streaming SIMD extensions 2)
# 		HTT (Multi-threading)
# 	Version: AMD EPYC 7542 32-Core Processor                
# 	Voltage: 1.1 V
# 	External Clock: 16000 MHz
# 	Max Speed: 3200 MHz
# 	Current Speed: 2900 MHz
# 	Status: Populated, Enabled
# 	Upgrade: Socket SP3
# 	L1 Cache Handle: 0x0700
# 	L2 Cache Handle: 0x0701
# 	L3 Cache Handle: 0x0702
# 	Serial Number: Not Specified
# 	Asset Tag: Not Specified
# 	Part Number: Not Specified
# 	Core Count: 32
# 	Core Enabled: 32
# 	Thread Count: 64
# 	Characteristics:
# 		64-bit capable
# 		Multi-Core
# 		Hardware Thread
# 		Execute Protection
# 		Enhanced Virtualization
# 
# Handle 0x0401, DMI type 4, 48 bytes
# Processor Information
# 	Socket Designation: CPU2
# 	Type: Central Processor
# 	Family: Zen
# 	Manufacturer: AMD
# 	ID: 10 0F 83 00 FF FB 8B 17
# 	Signature: Family 23, Model 49, Stepping 0
# 	Flags:
# 		FPU (Floating-point unit on-chip)
# 		VME (Virtual mode extension)
# 		DE (Debugging extension)
# 		PSE (Page size extension)
# 		TSC (Time stamp counter)
# 		MSR (Model specific registers)
# 		PAE (Physical address extension)
# 		MCE (Machine check exception)
# 		CX8 (CMPXCHG8 instruction supported)
# 		APIC (On-chip APIC hardware supported)
# 		SEP (Fast system call)
# 		MTRR (Memory type range registers)
# 		PGE (Page global enable)
# 		MCA (Machine check architecture)
# 		CMOV (Conditional move instruction supported)
# 		PAT (Page attribute table)
# 		PSE-36 (36-bit page size extension)
# 		CLFSH (CLFLUSH instruction supported)
# 		MMX (MMX technology supported)
# 		FXSR (FXSAVE and FXSTOR instructions supported)
# 		SSE (Streaming SIMD extensions)
# 		SSE2 (Streaming SIMD extensions 2)
# 		HTT (Multi-threading)
# 	Version: AMD EPYC 7542 32-Core Processor                
# 	Voltage: 1.1 V
# 	External Clock: 16000 MHz
# 	Max Speed: 3200 MHz
# 	Current Speed: 2900 MHz
# 	Status: Populated, Enabled
# 	Upgrade: Socket SP3
# 	L1 Cache Handle: 0x0703
# 	L2 Cache Handle: 0x0704
# 	L3 Cache Handle: 0x0705
# 	Serial Number: Not Specified
# 	Asset Tag: Not Specified
# 	Part Number: Not Specified
# 	Core Count: 32
# 	Core Enabled: 32
# 	Thread Count: 64
# 	Characteristics:
# 		64-bit capable
# 		Multi-Core
# 		Hardware Thread
# 		Execute Protection
# 		Enhanced Virtualization
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       263792852 kB
# Node 1 MemTotal:       264223856 kB
# ========================================
#
# Start of test: 2020-12-27T16:24:32,943043249-05:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
1000	17	0	15	60372.67	743.66
1000	18	0	15	58901.00	97.81
1000	19	0	15	58025.33	110.65
1000	20	0	15	57619.00	532.14
1000	21	0	15	57297.00	808.40
1000	22	0	15	56386.33	63.21
1000	23	0	15	56497.67	407.00
1000	24	0	15	55782.00	21.12
1000	25	0	15	55480.67	36.37
1000	26	0	15	55149.33	26.71
1000	27	0	15	54970.00	103.12
1000	28	0	15	54677.33	319.61
1000	29	0	15	54681.67	67.43
1000	30	0	15	54581.67	105.87
1000	31	0	15	54499.33	4.78
1000	32	0	15	54571.00	317.39
2000	1	0	15	34215.33	92.83
2000	2	0	15	56520.67	4452.17
2000	3	0	15	90184.33	1341.07
2000	4	0	15	97604.33	15.11
2000	5	0	15	97482.00	158.40
2000	6	0	15	91890.67	2045.97
2000	7	0	15	81130.33	484.29
2000	8	0	15	96107.33	4.50
2000	9	0	15	92593.67	247.00
2000	10	0	15	86614.67	3733.33
2000	11	0	15	76773.67	2231.90
2000	12	0	15	69803.00	395.98
2000	13	0	15	70021.00	1151.39
2000	14	0	15	64075.33	1204.85
2000	15	0	15	61038.67	137.64
2000	16	0	15	60838.00	267.30
2000	17	0	15	59736.33	18.84
2000	18	0	15	59376.00	572.58
2000	19	0	15	58154.33	331.62
2000	20	0	15	57681.67	824.81
2000	21	0	15	56707.33	77.21
2000	22	0	15	56567.00	243.09
2000	23	0	15	56096.00	51.63
2000	24	0	15	55854.33	43.87
2000	25	0	15	55738.67	367.71
2000	26	0	15	55484.33	296.60
2000	27	0	15	55093.00	426.81
2000	28	0	15	54643.00	38.22
2000	29	0	15	54574.67	46.65
2000	30	0	15	54877.67	527.52
2000	31	0	15	54583.00	130.83
2000	32	0	15	54471.00	50.92
4000	1	0	15	30719.00	0.00
4000	2	0	15	58234.67	1937.72
4000	3	0	15	90018.33	1133.79
4000	4	0	15	97472.67	119.42
4000	5	0	15	97622.67	2.49
4000	6	0	15	96041.67	870.28
4000	7	0	15	85076.67	4749.88
4000	8	0	15	97078.67	601.95
4000	9	0	15	94335.33	1219.50
4000	10	0	15	82429.00	4193.15
4000	11	0	15	78497.67	1555.43
4000	12	0	15	69945.67	448.51
4000	13	0	15	70596.67	980.29
4000	14	0	15	64175.67	189.14
4000	15	0	15	61138.00	136.39
4000	16	0	15	61002.00	321.74
4000	17	0	15	59845.67	30.66
4000	18	0	15	59448.67	672.54
4000	19	0	15	57976.67	106.89
4000	20	0	15	57142.00	124.59
4000	21	0	15	56840.33	184.54
4000	22	0	15	56889.67	754.23
4000	23	0	15	56675.67	639.41
4000	24	0	15	55819.67	132.45
4000	25	0	15	55411.67	142.82
4000	26	0	15	55160.67	126.45
4000	27	0	15	55137.00	448.40
4000	28	0	15	54719.00	32.03
4000	29	0	15	54693.33	125.02
4000	30	0	15	54574.33	70.52
4000	31	0	15	55207.33	392.02
4000	32	0	15	54442.67	122.74
8000	1	0	15	15360.00	0.00
8000	2	0	15	30720.00	0.00
8000	3	0	15	46080.00	0.00
8000	4	0	15	61438.67	0.47
8000	5	0	15	67561.33	63.70
8000	6	0	15	73809.33	174.37
8000	7	0	15	78911.33	1188.56
8000	8	0	15	82654.33	352.80
8000	9	0	15	79900.00	1391.20
8000	10	0	15	76342.00	541.09
8000	11	0	15	73407.67	542.28
8000	12	0	15	69710.00	35.69
8000	13	0	15	69673.00	524.49
8000	14	0	15	64831.33	1498.43
8000	15	0	15	61064.67	67.68
8000	16	0	15	62449.00	1631.90
8000	17	0	15	59883.00	99.30
8000	18	0	15	58901.33	55.42
8000	19	0	15	58015.00	15.77
8000	20	0	15	57346.67	91.52
8000	21	0	15	57232.00	741.06
8000	22	0	15	56983.00	654.42
8000	23	0	15	56018.67	57.76
8000	24	0	15	55776.67	99.12
8000	25	0	15	55681.67	146.46
8000	26	0	15	56012.67	550.58
8000	27	0	15	55703.00	748.74
8000	28	0	15	54663.00	88.98
8000	29	0	15	55222.00	530.33
8000	30	0	15	54773.00	501.48
8000	31	0	15	54474.00	24.75
8000	32	0	15	55046.33	581.55
16000	1	0	15	7680.00	0.00
16000	2	0	15	15360.00	0.00
16000	3	0	15	23040.00	0.00
16000	4	0	15	30720.00	0.00
16000	5	0	15	38399.67	0.47
16000	6	0	15	46079.67	0.47
16000	7	0	15	53758.33	1.25
16000	8	0	15	61439.00	0.00
16000	9	0	15	64001.67	365.19
16000	10	0	15	66519.33	180.18
16000	11	0	15	68467.00	736.52
16000	12	0	15	69896.67	270.96
16000	13	0	15	70040.33	1012.91
16000	14	0	15	64425.67	949.77
16000	15	0	15	62328.00	824.69
16000	16	0	15	60780.00	96.60
16000	17	0	15	60620.67	808.41
16000	18	0	15	59239.00	391.40
16000	19	0	15	58589.33	461.92
16000	20	0	15	57274.33	172.73
16000	21	0	15	56894.00	223.47
16000	22	0	15	56807.33	493.70
16000	23	0	15	56118.67	65.45
16000	24	0	15	55954.67	186.60
16000	25	0	15	55562.33	94.41
16000	26	0	15	55023.00	137.17
16000	27	0	15	55368.33	379.02
16000	28	0	15	54695.00	70.27
16000	29	0	15	54876.67	285.00
16000	30	0	15	54664.67	143.50
16000	31	0	15	54531.00	111.27
16000	32	0	15	54613.33	67.86

# End of test: 2020-12-27T22:01:11,344651729-05:00
